STRUCTURE_NUMBER_008,MIN_VERT_CLR_010,APPR_WIDTH_MT_032,STRUCTURE_FLARED_035,NAV_VERT_CLR_MT_039,NAV_HORR_CLR_MT_040,LEFT_CURB_MT_050A,RIGHT_CURB_MT_050B,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,VERT_CLR_OVER_MT_053,VERT_CLR_UND_REF_054A,VERT_CLR_UND_054B,LAT_UND_REF_055A,LAT_UND_MT_055B,LEFT_LAT_UND_MT_056,HORR_CLR_MT_047,DECK_AREA,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,MIN_NAV_CLR_MT_116,DEGREES_SKEW_034
000000000045617,99.99,14.6,0,0.0,0.0,0.2,0.2,14.6,15.7,99.99,R,6.1,R,0.0,0.0,14.6,455.3,29.0,29.0,0.0,35
000000000045618,99.99,10.7,0,0.0,0.0,0.0,0.0,10.8,15.7,99.99,H,4.72,R,0.0,0.0,14.6,210.38,12.8,13.4,0.0,1
000000000045619,99.99,7.3,0,0.0,0.0,0.5,0.5,8.5,10.0,99.99,N,0.0,N,0.0,0.0,8.5,192.0,18.6,19.2,0.0,30
000000000045620,7.01,6.7,0,0.0,0.0,0.2,0.2,7.0,7.7,7.01,N,0.0,N,0.0,0.0,30.2,150.15,19.2,19.5,0.0,30
000000000045621,99.99,9.8,0,0.0,0.0,0.0,0.0,9.8,10.8,99.99,N,0.0,N,0.0,0.0,9.8,253.8,23.5,23.5,0.0,15
000000000045622,99.99,8.5,0,0.0,0.0,0.0,0.0,9.5,10.7,99.99,N,0.0,N,0.0,0.0,9.5,211.86,19.2,19.8,0.0,0
000000000045624,30.18,9.8,0,0.0,0.0,0.2,0.2,9.8,13.3,99.99,N,0.0,N,0.0,0.0,12.2,154.28,10.7,11.6,0.0,37
000000000045625,99.99,9.4,0,0.0,0.0,1.5,0.2,9.4,11.7,99.99,N,0.0,N,0.0,0.0,9.4,381.42,32.0,32.6,0.0,8
000000000045626,99.99,12.2,0,0.0,0.0,0.0,0.0,12.2,13.3,99.99,H,5.08,H,99.9,1.6,12.2,716.87,29.0,53.9,0.0,11
000000000045627,99.99,13.4,0,0.0,0.0,0.2,0.2,12.8,13.8,99.99,H,5.03,H,0.3,0.0,12.8,92.46,6.7,6.7,0.0,0
000000000045628,99.99,13.1,0,0.0,0.0,0.2,0.2,12.8,13.8,99.99,H,4.5,H,0.3,0.0,12.8,92.46,6.7,6.7,0.0,0
000000000045629,99.99,7.3,0,0.0,0.0,0.2,0.2,8.6,9.6,99.99,N,0.0,N,0.0,0.0,8.6,324.48,16.2,33.8,0.0,40
000000000045630,99.99,9.4,0,0.0,0.0,0.0,0.0,9.8,12.0,99.99,N,0.0,N,0.0,0.0,11.0,248.4,20.7,20.7,0.0,45
000000000045631,99.99,5.8,0,0.0,0.0,0.2,0.2,8.5,9.8,99.99,N,0.0,N,0.0,0.0,8.5,116.62,11.0,11.9,0.0,0
000000000045632,99.99,9.1,0,0.0,0.0,0.0,0.0,9.1,10.2,99.99,N,0.0,N,0.0,0.0,9.1,99.96,9.4,9.8,0.0,15
000000000045633,99.99,8.2,0,0.0,0.0,0.2,0.2,8.9,10.0,99.99,N,0.0,N,0.0,0.0,8.9,219.0,21.9,21.9,0.0,0
000000000045634,99.99,6.1,0,0.0,0.0,0.2,0.2,7.3,8.3,99.99,N,0.0,N,0.0,0.0,7.3,187.58,22.6,22.6,0.0,15
000000000045635,99.99,10.1,0,0.0,0.0,1.5,1.5,10.7,14.3,99.99,N,0.0,N,0.0,0.0,10.7,348.92,22.9,24.4,0.0,30
000000000045637,99.99,5.2,0,0.0,0.0,0.0,0.0,6.8,7.5,99.99,N,0.0,N,0.0,0.0,6.9,59.25,7.0,7.9,0.0,12
000000000045638,99.99,4.9,0,0.0,0.0,0.0,0.0,6.9,7.6,99.99,N,0.0,N,0.0,0.0,7.1,60.04,6.7,7.9,0.0,15
000000000045640,99.99,7.0,0,0.0,0.0,0.0,0.0,9.8,10.7,99.99,N,0.0,N,0.0,0.0,9.8,71.69,6.7,6.7,0.0,0
000000000045641,99.99,6.1,0,0.0,0.0,0.0,0.0,7.4,8.2,99.99,N,0.0,N,0.0,0.0,7.4,54.94,6.7,6.7,0.0,0
000000000045642,99.99,9.8,0,0.0,0.0,0.2,1.5,9.8,12.3,99.99,N,0.0,N,0.0,0.0,9.8,539.97,21.0,43.9,0.0,10
000000000045643,99.99,8.2,0,0.0,0.0,0.2,0.2,8.5,9.6,99.99,N,0.0,N,0.0,0.0,8.5,151.68,15.2,15.8,0.0,9
000000000045645,99.99,7.3,0,0.0,0.0,0.2,0.2,11.9,12.9,99.99,N,0.0,N,0.0,0.0,11.9,145.77,11.3,11.3,0.0,15
000000000045647,99.99,9.1,0,0.0,0.0,0.0,0.0,10.4,11.4,99.99,N,0.0,N,0.0,0.0,10.4,987.24,43.0,86.6,0.0,20
000000000045649,99.99,7.6,0,0.0,0.0,0.2,0.2,7.6,8.5,99.99,N,0.0,N,0.0,0.0,7.6,220.15,25.3,25.9,0.0,15
000000000045650,99.99,8.2,0,0.0,0.0,0.2,0.2,9.1,10.2,99.99,N,0.0,N,0.0,0.0,4.6,189.72,17.7,18.6,0.0,0
000000000045652,99.99,12.2,0,0.0,0.0,1.6,1.6,12.2,16.6,99.99,N,0.0,N,0.0,0.0,12.2,111.22,6.1,6.7,0.0,0
000000000045653,99.99,7.3,0,0.0,0.0,0.0,0.0,7.3,8.0,99.99,N,0.0,N,0.0,0.0,7.3,95.2,11.6,11.9,0.0,0
000000000045654,99.99,18.0,0,0.0,0.0,0.2,0.2,18.3,19.3,99.99,N,0.0,N,0.0,0.0,18.3,382.14,19.8,19.8,0.0,34
000000000045655,30.18,7.9,0,0.0,0.0,1.5,0.0,8.5,10.9,99.99,N,0.0,N,0.0,0.0,8.5,265.96,24.4,24.4,0.0,0
000000000045656,99.99,6.1,0,0.0,0.0,0.0,0.0,6.1,6.9,99.99,N,0.0,N,0.0,0.0,6.1,170.43,24.1,24.7,0.0,0
000000000045658,30.45,7.6,0,0.0,0.0,0.0,0.0,0.0,0.0,99.99,N,0.0,H,1.2,1.2,7.6,99.56,13.1,13.1,0.0,0
000000000045663,99.99,9.8,0,0.0,0.0,0.0,0.0,9.8,10.7,99.99,N,0.0,N,0.0,0.0,9.8,313.51,14.6,29.3,0.0,9
000000000045666,99.99,9.8,0,0.0,0.0,0.1,0.1,9.8,10.8,99.99,N,0.0,N,0.0,0.0,9.8,569.16,25.6,52.7,0.0,15
000000000045669,99.99,8.5,0,0.0,0.0,0.0,0.0,10.0,11.0,99.99,N,0.0,N,0.0,0.0,10.0,315.7,27.4,28.7,0.0,10
000000000045672,99.99,7.6,0,0.0,0.0,0.0,0.0,9.1,10.2,99.99,N,0.0,N,0.0,0.0,9.1,227.46,21.3,22.3,0.0,0
000000000045673,99.99,9.8,0,0.0,0.0,0.0,0.0,11.0,12.0,99.99,N,0.0,N,0.0,0.0,11.0,142.8,11.3,11.9,0.0,0
000000000045675,99.99,9.1,0,0.0,0.0,0.0,0.0,0.0,0.0,99.99,N,0.0,N,0.0,0.0,0.0,66.43,6.7,7.3,0.0,8
000000000045676,99.99,9.8,0,0.0,0.0,0.2,0.2,9.8,10.8,99.99,N,0.0,N,0.0,0.0,10.8,279.72,25.3,25.9,0.0,10
000000000045677,99.99,11.0,0,0.0,0.0,0.2,0.2,11.0,11.8,99.99,H,5.0,H,1.2,3.9,11.0,359.9,29.3,30.5,0.0,0
000000000045681,99.99,5.8,0,0.0,0.0,0.2,0.2,8.8,9.8,99.99,N,0.0,N,0.0,0.0,8.8,101.92,4.9,10.4,0.0,0
000000000045683,99.99,8.5,0,0.0,0.0,0.0,0.0,0.0,0.0,99.99,N,0.0,N,0.0,0.0,8.5,74.8,7.9,8.8,0.0,37
000000000045684,99.99,7.9,0,0.0,0.0,0.0,0.0,7.9,9.0,99.99,N,0.0,N,0.0,0.0,0.6,131.4,14.3,14.6,0.0,0
000000000045685,99.99,9.1,0,0.0,0.0,0.1,0.1,9.2,10.1,99.99,N,0.0,N,0.0,0.0,9.2,147.46,14.3,14.6,0.0,0
000000000045687,99.99,8.5,0,0.0,0.0,0.2,0.2,12.2,13.2,99.99,N,0.0,N,0.0,0.0,12.2,213.84,15.8,16.2,0.0,0
000000000045688,99.99,12.8,0,0.0,0.0,2.7,2.7,12.8,13.8,99.99,N,0.0,N,0.0,0.0,6.1,277.38,19.5,20.1,0.0,20
000000000045689,99.99,12.2,0,0.0,0.0,0.2,0.2,12.3,28.0,99.99,H,5.17,H,4.3,1.8,12.3,1150.8,20.7,41.1,0.0,27
000000000045692,99.99,11.0,0,0.0,0.0,0.1,0.1,12.2,13.2,99.99,H,99.9,H,6.9,0.0,12.2,1118.04,41.1,84.7,0.0,0
000000000045694,99.99,31.1,0,0.0,0.0,0.2,0.2,30.5,32.2,99.99,H,4.87,H,4.2,1.2,15.2,1275.12,37.5,39.6,0.0,29
000000000045695,99.99,19.8,0,0.0,0.0,0.2,0.2,19.1,20.8,99.99,H,5.36,H,5.3,1.1,9.5,817.44,37.5,39.3,0.0,0
000000000045696,30.45,11.1,0,0.0,0.0,1.5,0.2,11.0,13.3,99.99,H,5.23,H,3.7,1.8,11.0,623.77,23.2,46.9,0.0,34
000000000045697,99.99,9.8,0,0.0,0.0,0.0,0.0,9.8,11.1,99.99,N,0.0,N,0.0,0.0,9.8,264.18,23.8,23.8,0.0,0
000000000045698,99.99,7.3,0,0.0,0.0,0.2,0.2,11.0,12.0,99.99,N,0.0,N,0.0,0.0,11.0,373.2,30.5,31.1,0.0,45
000000000045699,99.99,11.0,0,0.0,0.0,0.0,0.0,11.0,12.0,99.99,H,5.23,H,7.9,5.6,11.0,2034.0,44.8,169.5,0.0,0
000000000045701,99.99,11.3,1,0.0,0.0,1.5,0.2,14.9,17.3,99.99,N,0.0,N,0.0,0.0,14.9,1480.88,33.2,85.6,0.0,10
000000000045702,99.99,6.7,0,0.0,0.0,0.2,0.2,11.5,12.6,99.99,N,0.0,N,0.0,0.0,11.5,249.48,19.8,19.8,0.0,0
000000000045703,99.99,12.2,0,0.0,0.0,1.5,0.0,12.2,14.5,99.99,H,14.48,H,18.3,0.9,12.2,1374.6,55.8,94.8,0.0,10
000000000045704,99.99,10.4,0,0.0,0.0,0.0,0.0,0.0,0.0,99.99,N,0.0,N,0.0,0.0,8.5,97.76,9.4,9.4,0.0,13
000000000045705,99.99,8.5,0,0.0,0.0,0.5,0.5,8.5,9.6,99.99,N,0.0,N,0.0,0.0,8.5,137.28,13.7,14.3,0.0,15
000000000045706,99.99,9.1,0,0.0,0.0,1.7,1.7,9.1,13.2,99.99,N,0.0,N,0.0,0.0,9.1,129.36,9.1,9.8,0.0,8
000000000045707,99.99,6.1,0,0.0,0.0,0.2,0.2,8.5,9.6,99.99,N,0.0,N,0.0,0.0,4.6,456.0,23.2,47.5,0.0,38
000000000045708,99.99,7.0,0,0.0,0.0,0.1,0.1,13.7,14.8,99.99,N,0.0,N,0.0,0.0,13.7,121.36,7.6,8.2,0.0,30
000000000045709,99.99,8.2,0,0.0,0.0,0.2,0.2,8.5,9.6,99.99,N,0.0,N,0.0,0.0,8.5,354.24,35.1,36.9,0.0,0
000000000045710,30.18,9.8,0,0.0,0.0,0.2,0.2,9.8,10.9,99.99,N,0.0,N,0.0,0.0,9.8,186.39,16.5,17.1,0.0,10
000000000045711,30.18,10.4,0,0.0,0.0,1.5,1.5,10.2,12.6,99.99,N,0.0,N,0.0,0.0,10.2,514.08,19.5,40.8,0.0,0
000000000045712,99.99,6.1,0,0.0,0.0,0.0,0.0,7.3,8.4,99.99,N,0.0,N,0.0,0.0,7.3,68.88,7.6,8.2,0.0,8
000000000045714,99.99,8.5,0,0.0,0.0,0.0,0.0,6.7,7.6,99.99,N,0.0,N,0.0,0.0,6.7,117.8,14.9,15.5,0.0,0
000000000045716,30.18,6.1,0,0.0,0.0,0.0,0.0,6.4,7.3,99.99,N,0.0,N,0.0,0.0,6.4,80.3,11.0,11.0,0.0,0
000000000045723,99.99,19.5,0,0.0,0.0,0.0,0.0,19.5,21.1,5.24,N,0.0,N,0.0,0.0,9.8,232.1,10.4,11.0,0.0,45
000000000045725,99.99,7.3,0,0.0,0.0,0.2,0.2,7.3,8.4,99.99,N,0.0,N,0.0,0.0,6.1,297.36,34.1,35.4,0.0,0
000000000045727,99.99,6.1,0,0.0,0.0,0.2,0.2,9.8,10.8,99.99,N,0.0,N,0.0,0.0,9.8,72.36,6.1,6.7,0.0,15
000000000045729,99.99,15.8,0,0.0,0.0,0.3,0.2,15.8,18.7,99.99,R,7.09,R,0.0,0.0,15.8,489.94,24.7,26.2,0.0,0
000000000045732,99.99,7.3,0,0.0,0.0,0.0,0.0,9.9,11.0,99.99,N,0.0,N,0.0,0.0,9.9,207.9,18.6,18.9,0.0,15
000000000045733,30.45,8.5,0,0.0,0.0,0.0,0.0,11.3,12.3,99.99,N,0.0,N,0.0,0.0,11.3,344.4,27.4,28.0,0.0,20
000000000045734,30.18,8.5,0,0.0,0.0,0.0,0.0,0.0,0.0,99.99,N,0.0,N,0.0,0.0,9.4,64.6,3.7,7.6,0.0,14
000000000045735,99.99,9.1,0,0.0,0.0,0.0,0.0,9.8,10.8,99.99,N,0.0,N,0.0,0.0,9.8,490.32,22.3,45.4,0.0,30
000000000045756,99.99,9.1,0,0.0,0.0,0.2,0.2,8.8,9.8,99.99,N,0.0,N,0.0,0.0,8.8,173.46,17.4,17.7,0.0,0
000000000045757,99.99,7.3,0,0.0,0.0,1.5,0.2,7.3,12.5,99.99,N,0.0,N,0.0,0.0,7.3,95.0,7.6,7.6,0.0,30
000000000045758,99.99,8.5,0,0.0,0.0,0.2,0.2,10.6,10.6,99.99,N,0.0,N,0.0,0.0,10.6,86.92,8.2,8.2,0.0,62
000000000045759,99.99,7.3,0,0.0,0.0,0.0,0.0,7.9,9.0,99.99,N,0.0,N,0.0,0.0,7.9,109.8,11.9,12.2,0.0,15
000000000045760,99.99,5.5,0,0.0,0.0,0.0,0.0,7.9,11.6,99.99,N,0.0,N,0.0,0.0,7.9,84.68,7.3,7.3,0.0,0
000000000045761,99.99,7.9,0,0.0,0.0,0.0,0.0,7.9,8.8,99.99,N,0.0,N,0.0,0.0,7.9,117.92,12.8,13.4,0.0,0
000000000045762,99.99,6.7,0,0.0,0.0,0.2,0.2,6.9,7.9,99.99,N,0.0,N,0.0,0.0,6.9,96.38,11.6,12.2,0.0,12
000000000045765,99.99,9.1,0,0.0,0.0,0.0,0.0,9.1,19.7,99.99,N,0.0,N,0.0,0.0,9.1,143.81,6.4,7.3,0.0,45
000000000045768,7.12,7.3,1,13.4,121.9,0.0,3.0,8.8,13.2,7.12,N,0.0,N,0.0,0.0,8.8,3029.4,125.9,229.5,0.0,0
000000000045772,99.99,8.5,0,0.0,0.0,0.0,1.4,8.5,10.7,99.99,N,0.0,N,0.0,0.0,8.5,162.64,5.2,15.2,0.0,14
000000000045773,30.18,11.6,0,0.0,0.0,2.1,0.2,11.6,14.5,99.99,H,8.99,H,0.0,0.0,11.6,999.05,67.1,68.9,0.0,5
000000000045774,99.99,8.5,1,0.0,0.0,0.0,1.8,8.5,13.6,99.99,H,5.06,H,1.1,0.3,8.5,651.44,47.2,47.9,0.0,61
000000000045777,99.99,7.9,1,0.0,0.0,0.1,0.1,10.4,11.8,99.99,N,0.0,N,0.0,0.0,10.4,323.32,26.2,27.4,0.0,20
000000000045781,99.99,9.8,0,0.0,0.0,0.1,0.1,21.4,22.6,99.99,N,0.0,N,0.0,0.0,21.4,205.66,8.5,9.1,0.0,44
000000000045782,99.99,7.9,0,0.0,0.0,0.1,0.1,10.4,11.4,99.99,N,0.0,N,0.0,0.0,10.4,437.76,38.1,38.4,0.0,0
000000000045784,30.18,10.4,0,0.0,0.0,0.2,0.2,14.0,15.1,99.99,H,99.9,H,12.2,0.0,14.0,2319.36,42.1,153.6,0.0,30
000000000045785,99.99,12.2,0,0.0,0.0,0.2,0.2,14.4,15.4,99.99,H,4.51,H,16.2,0.0,14.4,314.16,19.8,20.4,0.0,0
000000000045786,99.99,6.1,0,0.0,0.0,0.1,0.1,6.7,7.7,99.99,N,0.0,N,0.0,0.0,6.7,206.36,12.8,26.8,0.0,0
000000000045790,99.99,7.3,0,0.0,0.0,0.1,0.1,11.6,12.6,99.99,N,0.0,N,0.0,0.0,11.6,253.26,19.2,20.1,0.0,0
000000000045792,99.99,6.1,0,0.0,0.0,0.1,0.1,6.7,7.8,99.99,N,0.0,N,0.0,0.0,6.7,68.64,8.2,8.8,0.0,10
000000000045801,99.99,6.1,0,0.0,0.0,0.1,0.1,6.7,7.7,99.99,N,0.0,N,0.0,0.0,6.7,127.05,15.8,16.5,0.0,34
000000000045806,99.99,6.1,0,0.0,0.0,0.1,0.1,7.6,8.7,99.99,N,0.0,N,0.0,0.0,7.6,167.04,18.9,19.2,0.0,20
000000000045810,99.99,7.3,0,0.0,0.0,0.0,0.0,8.5,14.2,99.99,N,0.0,N,0.0,0.0,8.5,120.7,7.6,8.5,0.0,30
000000000045811,99.99,11.0,0,0.0,0.0,0.0,0.0,0.0,0.0,99.99,N,0.0,N,0.0,0.0,11.0,163.9,14.9,14.9,0.0,0
000000000045813,99.99,9.1,0,0.0,0.0,0.0,0.0,9.8,10.7,99.99,N,0.0,N,0.0,0.0,9.8,87.74,7.6,8.2,0.0,20
000000000045814,99.99,17.1,0,0.0,0.0,0.2,1.5,17.1,19.4,99.99,H,5.05,H,99.9,99.9,17.1,1336.66,23.5,68.9,0.0,35
000000000045815,99.99,7.3,0,0.0,0.0,0.2,0.2,7.3,10.2,99.99,H,5.33,H,0.0,0.0,7.3,435.54,21.0,42.7,0.0,22
000000000045817,99.99,9.1,0,0.0,0.0,0.2,0.2,8.5,9.6,99.99,N,0.0,N,0.0,0.0,8.5,242.88,25.0,25.3,0.0,80
000000000045818,99.99,12.2,0,0.0,0.0,0.0,1.6,14.0,16.4,99.99,N,0.0,N,0.0,0.0,14.0,559.24,16.8,34.1,0.0,18
000000000045819,99.99,5.8,0,0.0,0.0,0.0,0.0,5.7,5.9,99.99,N,0.0,N,0.0,0.0,5.7,104.43,8.5,17.7,0.0,0
000000000045820,99.99,9.8,0,0.0,0.0,1.7,0.0,9.8,12.9,99.99,N,0.0,N,0.0,0.0,9.8,931.38,36.0,72.2,0.0,0
000000000045821,99.99,9.8,0,0.0,0.0,0.2,0.2,9.8,10.8,99.99,N,0.0,N,0.0,0.0,9.8,167.4,15.2,15.5,0.0,0
000000000045831,99.99,6.1,0,0.0,0.0,0.4,0.4,4.8,5.3,99.99,R,6.55,R,0.0,0.0,4.8,129.32,23.8,24.4,0.0,20
000000000045832,99.99,7.3,0,0.0,0.0,0.2,0.2,7.3,8.4,99.99,R,6.89,R,0.0,0.0,7.3,281.4,32.0,33.5,0.0,0
000000000045835,99.99,7.3,0,0.0,0.0,0.0,3.0,12.8,16.2,4.6,H,4.6,H,3.7,0.6,12.2,217.08,12.2,13.4,0.0,28
000000000045845,99.99,11.0,0,0.0,0.0,1.8,2.2,11.6,16.4,99.99,R,6.9,R,0.0,0.0,11.6,1074.2,45.7,65.5,0.0,0
000000000045846,99.99,11.0,0,0.0,0.0,0.2,1.5,11.0,13.9,99.99,N,0.0,N,0.0,0.0,11.0,351.67,24.7,25.3,0.0,5
000000000045847,99.99,8.5,0,0.0,0.0,0.2,0.2,8.5,9.6,99.99,N,0.0,N,0.0,0.0,8.5,140.16,13.7,14.6,0.0,0
000000000045848,5.13,22.6,0,0.0,0.0,0.3,0.3,22.6,22.9,5.13,H,5.22,H,1.8,4.9,22.6,1332.78,57.3,58.2,0.0,20
000000000045849,99.99,8.8,0,0.0,0.0,0.0,0.3,8.8,9.8,99.99,H,5.64,H,2.9,2.6,8.8,546.84,54.9,55.8,0.0,0
000000000045850,99.99,7.0,0,0.0,0.0,0.2,0.2,4.5,5.6,99.99,N,0.0,N,0.0,0.0,4.5,68.32,11.6,12.2,0.0,18
000000000045853,99.99,9.1,0,0.0,0.0,0.0,0.0,9.1,10.2,99.99,N,0.0,N,0.0,0.0,9.1,261.12,25.0,25.6,0.0,20
000000000045854,30.45,9.8,0,0.0,0.0,0.1,0.1,14.6,15.7,99.99,H,5.79,H,7.9,0.0,14.6,1191.63,38.7,75.9,0.0,23
000000000045860,30.18,7.3,0,0.0,0.0,0.0,0.0,7.3,8.5,99.99,N,0.0,N,0.0,0.0,7.3,69.7,7.6,8.2,0.0,35
000000000045861,99.99,6.1,0,0.0,0.0,0.1,0.1,8.5,9.6,99.99,N,0.0,N,0.0,0.0,8.5,151.68,15.2,15.8,0.0,15
000000000045863,99.99,11.0,0,0.0,0.0,0.1,0.1,12.8,14.1,99.99,N,0.0,N,0.0,0.0,12.8,373.65,25.9,26.5,0.0,0
000000000045864,99.99,8.8,0,0.0,0.0,0.0,0.0,11.5,13.2,99.99,N,0.0,N,0.0,0.0,11.5,253.44,19.2,19.2,0.0,0
000000000045866,99.99,6.1,0,0.0,0.0,0.0,0.0,7.1,20.7,99.99,N,0.0,N,0.0,0.0,7.1,252.54,11.3,12.2,0.0,45
000000000045867,99.99,7.6,0,0.0,0.0,0.2,0.2,9.1,10.8,99.99,N,0.0,N,0.0,0.0,9.8,480.6,21.9,44.5,0.0,55
000000000045868,99.99,6.1,0,0.0,0.0,0.2,0.2,8.5,9.5,99.99,N,0.0,N,0.0,0.0,8.5,376.2,38.7,39.6,0.0,25
000000000045869,30.45,14.6,0,0.0,0.0,0.2,0.2,15.1,28.5,99.99,H,4.44,H,14.0,0.0,7.3,1111.5,37.8,39.0,0.0,5
000000000045870,99.99,7.9,0,0.0,0.0,0.2,0.2,7.9,8.9,99.99,N,0.0,N,0.0,0.0,7.9,56.96,6.4,6.4,0.0,43
000000000045871,99.99,6.1,0,0.0,0.0,0.0,0.0,8.7,22.3,99.99,N,0.0,N,0.0,0.0,7.1,245.3,10.1,11.0,0.0,32
000000000045872,99.99,7.3,0,0.0,0.0,0.0,0.0,0.0,0.0,99.99,N,0.0,N,0.0,0.0,14.3,57.67,3.7,7.9,0.0,35
000000000045873,99.99,10.1,0,0.0,0.0,2.0,2.0,10.1,14.9,99.99,N,0.0,N,0.0,0.0,10.1,241.38,15.8,16.2,0.0,17
000000000045874,99.99,7.6,0,0.0,0.0,0.2,0.2,11.0,12.0,99.99,H,5.28,H,1.8,1.8,11.0,498.0,20.4,41.5,0.0,14
000000000045922,99.99,6.4,0,0.0,0.0,0.0,0.0,0.0,0.0,99.99,N,0.0,N,0.0,0.0,7.8,70.4,11.0,11.0,0.0,0
000000000045923,99.99,7.3,0,0.0,0.0,0.0,0.0,7.3,8.3,99.99,N,0.0,N,0.0,0.0,7.3,78.02,8.5,9.4,0.0,32
000000000045924,99.99,6.1,0,0.0,0.0,0.2,0.2,8.5,9.4,99.99,N,0.0,N,0.0,0.0,8.5,166.38,16.8,17.7,0.0,0
000000000045926,99.99,7.9,0,0.0,0.0,0.1,0.1,10.4,11.4,99.99,H,5.13,H,9.1,0.0,10.4,1122.9,41.8,98.5,0.0,10
000000000045928,99.99,11.9,0,0.0,0.0,0.2,0.2,12.0,13.0,99.99,N,0.0,N,0.0,0.0,1.8,456.3,34.1,35.1,0.0,30
000000000045929,99.99,6.7,0,0.0,0.0,1.2,1.2,7.6,10.6,99.99,N,0.0,N,0.0,0.0,7.6,90.1,7.6,8.5,0.0,35
000000000045930,99.99,6.1,0,0.0,0.0,0.0,0.0,6.3,6.3,99.99,N,0.0,N,0.0,0.0,6.3,57.33,8.5,9.1,0.0,0
000000000045931,99.99,6.1,0,0.0,0.0,0.0,0.0,6.3,6.3,99.99,N,0.0,N,0.0,0.0,6.3,57.33,8.5,9.1,0.0,0
000000000045965,99.99,3.4,0,0.0,0.0,0.2,0.2,4.6,5.6,99.99,N,0.0,N,0.0,0.0,4.6,447.44,39.6,79.9,0.0,0
000000000045967,99.99,11.3,0,0.0,0.0,0.0,0.0,11.2,12.4,99.99,N,0.0,N,0.0,0.0,11.2,483.6,12.8,39.0,0.0,0
000000000045968,99.99,5.5,0,0.0,0.0,0.0,0.0,5.5,6.4,99.99,N,0.0,N,0.0,0.0,5.5,85.76,12.8,13.4,0.0,45
000000000045969,99.99,6.7,0,0.0,0.0,0.2,0.2,9.1,10.2,99.99,R,7.06,R,0.0,0.0,9.1,2135.88,47.2,209.4,0.0,0
000000000045973,99.99,9.8,0,0.0,0.0,0.0,0.0,8.8,8.8,99.99,N,0.0,N,0.0,0.0,17.7,171.6,18.6,19.5,0.0,20
000000000045974,99.99,10.4,0,0.0,0.0,0.2,0.2,9.1,10.5,99.99,N,0.0,N,0.0,0.0,9.4,332.85,30.5,31.7,0.0,20
000000000045975,99.99,6.1,0,0.0,0.0,0.1,0.1,6.7,7.7,99.99,N,0.0,N,0.0,0.0,6.7,187.88,23.8,24.4,0.0,0
000000000045977,99.99,7.3,0,0.0,0.0,1.2,1.2,7.3,10.4,6.68,R,6.74,R,0.0,0.0,7.7,269.36,25.0,25.9,0.0,25
000000000045978,99.99,7.6,0,0.0,0.0,0.0,0.0,8.6,9.7,99.99,N,0.0,N,0.0,0.0,8.6,79.54,7.6,8.2,0.0,3
000000000045980,99.99,5.5,0,0.0,0.0,0.0,0.0,5.5,6.4,99.99,N,0.0,N,0.0,0.0,5.5,78.08,12.2,12.2,0.0,0
000000000045983,99.99,5.5,0,0.0,0.0,0.0,0.0,5.7,6.6,99.99,N,0.0,N,0.0,0.0,5.7,82.5,12.2,12.5,0.0,25
000000000045984,99.99,8.5,0,0.0,0.0,1.8,1.8,8.5,13.2,99.99,N,0.0,N,0.0,0.0,8.5,463.32,17.1,35.1,0.0,10
000000000045985,99.99,6.7,0,0.0,0.0,0.0,0.0,8.7,9.6,99.99,N,0.0,N,0.0,0.0,8.7,365.76,18.3,38.1,0.0,0
000000000045986,99.99,7.3,0,0.0,0.0,0.0,0.0,9.7,10.7,99.99,N,0.0,N,0.0,0.0,9.7,71.69,6.7,6.7,0.0,25
000000000045987,99.99,8.5,0,0.0,0.0,0.2,0.2,9.1,9.9,99.99,N,0.0,N,0.0,0.0,9.1,296.01,29.3,29.9,0.0,5
000000000045988,99.99,10.1,0,0.0,0.0,1.8,0.2,9.8,12.7,99.99,N,0.0,N,0.0,0.0,9.8,177.8,12.8,14.0,0.0,40
000000000045989,99.99,9.8,0,0.0,0.0,0.2,0.2,9.8,10.8,99.99,N,0.0,N,0.0,0.0,9.8,223.56,20.1,20.7,0.0,45
000000000045991,99.99,8.2,0,0.0,0.0,0.2,0.2,10.9,12.0,99.99,N,0.0,N,0.0,0.0,11.0,175.2,13.4,14.6,0.0,0
000000000045992,99.99,11.0,0,0.0,0.0,1.5,1.5,11.1,14.8,99.99,N,0.0,N,0.0,0.0,11.1,396.64,12.8,26.8,0.0,30
000000000045993,99.99,7.6,0,0.0,0.0,0.6,0.6,7.6,14.9,99.99,N,0.0,N,0.0,0.0,7.6,104.3,6.4,7.0,0.0,40
000000000045994,99.99,7.3,0,0.0,0.0,0.2,0.2,12.2,13.2,99.99,R,7.03,R,0.0,0.0,12.2,273.24,20.1,20.7,0.0,0
000000000045995,99.99,7.3,0,0.0,0.0,0.1,0.1,9.1,10.2,99.99,N,0.0,N,0.0,0.0,9.1,103.02,9.4,10.1,0.0,37
000000000045998,99.99,10.4,0,0.0,0.0,0.1,0.1,10.4,11.4,99.99,R,7.08,R,0.0,0.0,10.4,639.54,55.5,56.1,0.0,20
000000000046000,99.99,9.1,0,0.0,0.0,0.0,0.0,8.0,9.0,99.99,N,0.0,N,0.0,0.0,7.9,81.9,9.1,9.1,0.0,10
